Publication Year,Document Title,ISSN,Journal Title,Volume,Issue,<1999,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Subtotal,>2024,Total
2014,"Mechanization and the spatial distribution of industries in the German Empire, 1875 to 1907",14680289,Economic History Review,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,3,2,7,20,0,20
2014,An approximate dual-self model and paradoxes of choice under risk,1674870,Journal of Economic Psychology,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,1,3,0,1,1,14,0,14
2014,"Spectrum Licensing, Policy Instruments and Market Entry",15737160,Review of Industrial Organization,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,6,0,6
2014,The safety challenge of increased cycling,0967070X,Transport Policy,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,2,6,2,4,1,25,0,25
2014,Airport ground access and private car use: A segmentation analysis,9666923,Journal of Transport Geography,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,0,3,5,3,2,4,31,0,31
2014,The effect on competition of banking sector consolidation following the financial crisis of 2008,3784266,Journal of Banking and Finance,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,5,4,4,1,2,27,0,27
2014,The impact of the 1918 Spanish flu epidemic on economic performance in Sweden. An investigation into the consequences of an extraordinary mortality shock,18791646,Journal of Health Economics,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,13,40,44,30,9,145,0,145
2014,"Structural origins of debt-sustainability in mature and transition economies: Domar, Balassa-Samuelson and Maastricht",0954349X,Structural Change and Economic Dynamics,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2014,Property taxes and dynamic efficiency: A correction,1651765,Economics Letters,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2014,Universality of Nash components,10902473,Games and Economic Behavior,86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,3
2014,A dynamic estimation of governance structures and financial performance for Singaporean companies,2649993,Economic Modelling,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,8,11,9,12,12,16,15,91,0,91
2014,Lessons from resource management by indigenous Maori in New Zealand: Governing the ecosystems as a commons,9218009,Ecological Economics,102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,4,7,1,2,6,4,38,0,38
2014,Parity in professional sports when revenues are maximized,2649993,Economic Modelling,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,3
2014,Remittances and household wealth after conflict: A case study on urban burundi,0305750X,World Development,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,2,3,1,5,4,25,0,25
2014,Modeling and forecasting of Brazilian reservoir inflows via dynamic linear models,1692070,International Journal of Forecasting,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,8,4,1,7,2,1,33,0,33
2014,The Merger Clearance Decision Process in New Zealand: Application of a New Two-Stage Probit Model,15737160,Review of Industrial Organization,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3
2014,Rise of the machines: Algorithmic trading in the foreign exchange market,15406261,Journal of Finance,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,23,24,24,29,41,33,26,28,26,269,0,269
2014,"Money, mentoring and making friends: The impact of a multidimensional access program on student performance",2727757,Economics of Education Review,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,4,0,4
2014,On the multidimensional extension of countermonotonicity and its applications,1676687,Insurance: Mathematics and Economics,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,4,0,3,1,16,0,16
2014,The motorcycle Kuznets curve,9666923,Journal of Transport Geography,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,3,0,3,4,4,8,5,40,0,40
2014,On the equivalence of indirect inference and bootstrap bias correction for linear IV estimators,1651765,Economics Letters,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,On the escalation and de-escalation of conflict,10902473,Games and Economic Behavior,86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,3,0,0,2,13,0,13
2014,The impact of the financial crisis on transatlantic information flows: An intraday analysis,10424431,"Journal of International Financial Markets, Institutions and Money",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,6,4,8,6,7,18,7,6,70,0,70
2014,Are HOV/eco-lanes a sustainable option to reducing emissions in a medium-sized European city?,9658564,Transportation Research Part A: Policy and Practice,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,1,3,3,2,5,27,0,27
2014,The effects of the raising-the-official-pension-age policy in an overlapping generations economy,1651765,Economics Letters,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,1,3,6,22,0,22
2014,The modeling and forecasting of extreme events in electricity spot markets,1692070,International Journal of Forecasting,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,1,4,1,3,16,0,16
2014,Sociological perspectives on travel and mobilities: A review,9658564,Transportation Research Part A: Policy and Practice,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,7,5,12,8,9,5,7,12,78,0,78
2014,Evaluating the public perception of a feebate policy in California through the estimation and cross-validation of an ordinal regression model,0967070X,Transport Policy,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,4
2014,Are global systematic risk and country-specific idiosyncratic risk priced in the integrated world markets?,10590560,International Review of Economics and Finance,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,6,0,6
2014,Substitutes or complements? The interactions between components of capital inflows for Asia,10490078,Journal of Asian Economics,31-32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2014,Regional concentration of entrepreneurial activities,1672681,Journal of Economic Behavior and Organization,102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,3,1,10,0,10
2014,Did liberalising bar hours decrease traffic accidents?,18791646,Journal of Health Economics,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,3,4,5,3,9,7,43,0,43
2014,"Do changes in the rules of the game affect FDI flows in Latin America? A look at the macroeconomic, institutional and regional integration determinants of FDI",1762680,European Journal of Political Economy,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,3,3,4,8,9,6,47,0,47
2014,A folk theorem for stochastic games with private almost-perfect monitoring,10902473,Games and Economic Behavior,86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Does information lead to more active citizenship? Evidence from an education intervention in rural Kenya,0305750X,World Development,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,9,12,14,7,9,13,12,9,96,0,96
2014,Habit formation in state-dependent pricing models: Implications for the dynamics of output and prices,1651765,Economics Letters,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
2014,"Ecological footprint of nations: Comparison of process analysis, and standard and hybrid multiregional input-output analysis",9218009,Ecological Economics,101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,5,15,15,9,10,8,4,2,94,0,94
2014,Waiting for public transport services: Queueing analysis with balking and reneging behaviors of impatient passengers,1912615,Transportation Research Part B: Methodological,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,2,6,3,3,1,2,3,32,0,32
2014,Who holds the purse strings within the household? The determinants of intra-family decision making,1672681,Journal of Economic Behavior and Organization,101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,7,7,9,11,12,17,72,0,72
2014,"Judgments of travel experiences, activity envelopes, trip features and multi-tasking: A panel effects regression model specification",9658564,Transportation Research Part A: Policy and Practice,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,6,7,3,2,0,34,0,34
2014,Granger-causality between transportation and GDP: A panel data approach,9658564,Transportation Research Part A: Policy and Practice,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,12,13,17,15,16,15,10,110,0,110
2014,The Demography of Indonesia in Comparative Perspective,74918,Bulletin of Indonesian Economic Studies,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,5,1,2,1,2,3,20,0,20
2014,Socioeconomic inequalities in adult obesity risk in Canada: Trends and decomposition analyses,16187601,European Journal of Health Economics,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,5,8,3,4,8,4,2,3,51,0,51
2014,How stringent are the US EPA's proposed carbon pollution standards for new power plants?,17506824,Review of Environmental Economics and Policy,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,1,9,0,9
2014,Survey of Recent Developments,74918,Bulletin of Indonesian Economic Studies,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,4
2014,A comparative analysis of the effects of economic policy instruments in promoting environmentally sustainable transport,0967070X,Transport Policy,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,4,2,1,1,0,0,15,1,16
2014,"Land Grabs, Power, and Gender in East and Southern Africa: So, What's New?",13545701,Feminist Economics,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,3,11,2,9,3,5,2,56,0,56
2014,Anonymity and the Information Content of the Limit Order Book,10424431,"Journal of International Financial Markets, Institutions and Money",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,0,4
2014,Are analysts' recommendations informative? Intraday evidence on the impact of time stamp delays,15406261,Journal of Finance,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,10,12,11,6,11,16,13,97,1,98
2014,Energy Efficiency and Rebound Effects: An Econometric Analysis of Energy Demand in the Commercial Building Sector,9246460,Environmental and Resource Economics,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,2,2,0,12,0,12
2014,The determinants of income inequality in Thailand: A synthetic cohort analysis,10490078,Journal of Asian Economics,31-32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,2,1,5,20,0,20
2014,Family Hardship and the Growth of Micro and Small Firms in Indonesia,74918,Bulletin of Indonesian Economic Studies,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,6,0,6
2014,Joint optimization of freight facility location and pavement infrastructure rehabilitation under network traffic equilibrium,1912615,Transportation Research Part B: Methodological,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,7,7,4,3,5,37,0,37
2014,Asymmetric responses of highway travel demand to changes in fuel price: An explanation via fuel price uncertainty,9658564,Transportation Research Part A: Policy and Practice,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,1,4,1,1,15,0,15
2014,The Impact of the Indian Ocean Tsunami and the Nias Earthquake on the Spatial Distribution of Population in Northern Sumatra,74918,Bulletin of Indonesian Economic Studies,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
2014,"Indonesia's Debt-for-Development Swaps: Past, Present, and Future",74918,Bulletin of Indonesian Economic Studies,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,0,4
2014,The use of economic instruments in environmental policies to mitigate diffuse pollution from agriculture,0139570X,Agricultural Economics (Czech Republic),60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,1,0,8,0,8
2014,The role of the economic crisis on the competitiveness of the agri-food sector in the main Mediterranean countries,0139570X,Agricultural Economics (Czech Republic),60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,4,1,2,5,6,9,5,2,47,0,47
2014,The PR Premium,15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Exploring Ambiguity and Familiarity Effects in The ""Earnings Game"" Between Managers and Investors",15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3
2014,Capitalisation of Single Farm Payment on farm price: An analysis of Swedish farm prices using farm-level data,14643618,European Review of Agricultural Economics,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,0,1,1,0,0,14,0,14
2014,Development of competitiveness and its determinants in Slovak dairy farms,0139570X,Agricultural Economics (Czech Republic),60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,1,1,6,2,0,17,0,17
2014,Wine consumption in the Czech Republic and the prices of alcohol,0139570X,Agricultural Economics (Czech Republic),60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,6,0,6
2014,Excessive Volatility is Also a Feature of Individual Level Forecasts,15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,0,5
2014,Bank equity risk under bailout programs of loan guarantee and/or equity capital injection,10590560,International Review of Economics and Finance,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,2,0,0,8,0,8
2014,The Influence of Electronic Word-of-Mouth on Information Adoption in Online Customer Communities,1226508X,Global Economic Review,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,12,8,16,10,10,69,0,69
2014,Security Returns and Tax Aversion Bias: Behavioral Responses to Tax Labels,15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,4,3,0,0,19,0,19
2014,Social Capital in the Chinese Virtual Community: Impacts on the Social Shopping Model for Social Media,1226508X,Global Economic Review,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,3,2,1,1,0,16,0,16
2014,A Turning Point Method For Measuring Investor Sentiment,15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,2,0,0,0,11,0,11
2014,Throwing Good Money After Bad? The Impact of the Escalation of Commitment of Mutual Fund Managers on Fund Performance,15427560,Journal of Behavioral Finance,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,8,0,8
2014,Least developed countries - Characteristics,0139570X,Agricultural Economics (Czech Republic),60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
2014,"The Effects of Corporate Ability and Corporate Social Responsibility on Winning Customer Support: An Integrative Examination of the Roles of Satisfaction, Trust and Identification",1226508X,Global Economic Review,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4,0,1,4,3,18,0,18
2014,The Effect of Online Social Network Characteristics on Consumer Purchasing Intention of Social Deals,1226508X,Global Economic Review,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,7,5,2,5,0,2,9,37,0,37
2014,Culture-Specific Number Symbolism in Restaurant Prices,1226508X,Global Economic Review,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,3
2014,"Optimal policy intervention, constrained obfuscation and the social value of public information",1651765,Economics Letters,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2014,Exploring modes of entry into international markets: Direct investment or contractual relations,16111699,Journal of Business Economics and Management,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Impact of green management on CEO compensation: Interplay of the agency theory and institutional theory perspectives,16111699,Journal of Business Economics and Management,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,0,1,1,1,1,12,0,12
2014,Economic shocks and conflict: Evidence from commodity prices,19457715,American Economic Journal: Macroeconomics,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,15,21,21,29,35,29,29,31,230,1,231
2014,Government debt as the integral portfolio of assets and liabilities generated by debt,16111699,Journal of Business Economics and Management,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,5,0,5
2014,Patent strength and optimal two-part tariff licensing with a potential rival,1651765,Economics Letters,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,3,3,17,0,17
2014,Measuring the risk attitude of decision-makers: Are there differences between groups of methods and persons?,14678489,Australian Journal of Agricultural and Resource Economics,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,8,3,4,7,5,43,0,43
2014,Evaluating retail banking service quality and convenience with MCDA techniques: A case study at the bank branch level,16111699,Journal of Business Economics and Management,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,1,0,9,0,9
2014,Diagnosing the effects of leader-member exchange quality on performance in the context of organizational culture: A case from Turkish family-owned businesses,16111699,Journal of Business Economics and Management,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,5,0,5
2014,An empirical study of mutual fund excessive fee litigation: Do the merits matter?,14657341,"Journal of Law, Economics, and Organization",30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3
2014,Explaining Export Performance in the Spanish Defense Industry,10242694,Defence and Peace Economics,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,5,0,5
2014,A Proposal for restructuring the security and defense industrial sector in Spain,10242694,Defence and Peace Economics,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3
2014,Market Structure and Technical Efficiency of Spanish Defense Contractors,10242694,Defence and Peace Economics,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,8,0,8
2014,Cyclical Properties of Spanish Defence Expenditure,10242694,Defence and Peace Economics,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2014,Trade linkages and crisis spillovers,15360083,Asian Economic Papers,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,3,2,17,0,17
2014,Lessons for China from financial liberalization in Scandinavia,15360083,Asian Economic Papers,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2
2014,On the importance of taking end-of-life expenditures into account when projecting health-care spending,3170861,Canadian Public Policy,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3
2014,Administrative Overspending in Indonesian Districts: The Role of Local Politics,0305750X,World Development,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,3,4,4,4,2,2,31,0,31
2014,Drivers of R&D investment in the defence industry: Evidence from Spain,10242694,Defence and Peace Economics,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,3,2,14,0,14
2014,The institutional root causes of the challenges to Vietnam's long-term economic growth,15360083,Asian Economic Papers,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,5,0,5
2014,China's high-tech exports: The myth and reality,15360083,Asian Economic Papers,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,6,3,3,8,5,5,1,39,0,39
2014,An empirical note on the success of forecasting economic developments in major emerging markets,15360083,Asian Economic Papers,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
2014,"Answer of the authors to the response of the Adaptation Fund Board Secretariat to the article: 'Equity and cost-effectiveness of multilateral adaptation finance: Are they friends or foes?' in International Environmental Agreements: Politics, Law and Economics-Stadelmann et al. (2014).",15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Response to ""Equity and cost-effectiveness of multilateral adaptation finance: Are they friends or foes?"" In International Environmental Agreements: Politics, Law and Economics-Stadelmann et al. (2013)",15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,International and intranational equity in sharing climate change mitigation burdens,15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,1,5,1,0,17,0,17
2014,Messages from a middle power: Participation by the Republic of Korea in regional environmental cooperation on transboundary air pollution issues,15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,2,3,3,2,21,0,21
2014,Priority goals in international co-operation of the Republic of Serbia in the field of environment and sustainable development,15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2014,"Policy coherence and interplay between Zambia's forest, energy, agricultural and climate change policies and multilateral environmental agreements",15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,5,12,8,6,6,43,0,43
2014,Equity and cost-effectiveness of multilateral adaptation finance: Are they friends or foes?,15731553,"International Environmental Agreements: Politics, Law and Economics",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,4,4,5,4,4,39,0,39
